message_id,channel_name,image_path,detected_class,confidence_score,image_category
26611,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26611.jpg,bottle,0.8619,product_display
26612,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26612.jpg,book,0.2932,product_display
26612,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26612.jpg,bottle,0.2824,product_display
26612,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26612.jpg,refrigerator,0.2755,product_display
26612,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26612.jpg,bottle,0.2694,product_display
26613,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26613.jpg,book,0.286,product_display
26613,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26613.jpg,cup,0.2675,product_display
26614,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26614.jpg,cup,0.4486,product_display
26614,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26614.jpg,bottle,0.2869,product_display
26615,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26615.jpg,bottle,0.3435,product_display
26615,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26615.jpg,bottle,0.3334,product_display
26615,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26615.jpg,bottle,0.3124,product_display
26615,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26615.jpg,bottle,0.3123,product_display
26615,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26615.jpg,orange,0.28,product_display
26617,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26617.jpg,refrigerator,0.5083,product_display
26617,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26617.jpg,bottle,0.4445,product_display
26617,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26617.jpg,bottle,0.3976,product_display
26617,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26617.jpg,dining table,0.2988,product_display
26617,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26617.jpg,bottle,0.2925,product_display
26617,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26617.jpg,bottle,0.2799,product_display
26617,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26617.jpg,bottle,0.275,product_display
26617,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26617.jpg,bottle,0.2587,product_display
26618,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26618.jpg,bottle,0.4823,product_display
26618,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26618.jpg,bottle,0.4725,product_display
26618,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26618.jpg,bottle,0.4318,product_display
26618,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26618.jpg,bottle,0.2713,product_display
26619,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26619.jpg,bottle,0.5669,product_display
26619,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26619.jpg,bottle,0.3779,product_display
26619,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26619.jpg,bottle,0.2699,product_display
26619,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26619.jpg,bottle,0.264,product_display
26619,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26619.jpg,bottle,0.2567,product_display
26620,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26620.jpg,bottle,0.437,product_display
26621,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26621.jpg,bottle,0.5032,product_display
26621,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26621.jpg,bottle,0.3454,product_display
26621,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26621.jpg,bottle,0.3195,product_display
26622,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26622.jpg,bottle,0.5096,product_display
26622,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26622.jpg,bottle,0.3521,product_display
26623,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26623.jpg,bottle,0.6109,product_display
26623,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26623.jpg,bottle,0.3556,product_display
26623,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26623.jpg,bottle,0.3351,product_display
26623,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26623.jpg,bottle,0.3287,product_display
26623,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26623.jpg,bottle,0.2877,product_display
26623,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26623.jpg,bottle,0.2858,product_display
26623,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26623.jpg,bottle,0.2802,product_display
26623,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26623.jpg,bottle,0.2686,product_display
26623,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26623.jpg,bottle,0.2675,product_display
26624,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26624.jpg,bottle,0.3789,product_display
26624,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26624.jpg,cake,0.2855,product_display
26625,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26625.jpg,none,0.0,other
26626,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26626.jpg,none,0.0,other
26627,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26627.jpg,none,0.0,other
26628,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26628.jpg,none,0.0,other
26629,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26629.jpg,cup,0.7179,product_display
26629,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26629.jpg,cup,0.3851,product_display
26629,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26629.jpg,book,0.294,product_display
26630,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26630.jpg,none,0.0,other
26631,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26631.jpg,none,0.0,other
26632,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26632.jpg,book,0.2522,product_display
26633,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26633.jpg,fork,0.8578,product_display
26633,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26633.jpg,cup,0.4949,product_display
26633,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26633.jpg,knife,0.444,product_display
26634,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26634.jpg,none,0.0,other
26635,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26635.jpg,none,0.0,other
26636,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26636.jpg,sports ball,0.368,other
26636,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26636.jpg,sports ball,0.2993,other
26637,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26637.jpg,bottle,0.4263,product_display
26638,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26638.jpg,none,0.0,other
26639,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26639.jpg,none,0.0,other
26640,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26640.jpg,bottle,0.2725,product_display
26641,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26641.jpg,none,0.0,other
26642,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26642.jpg,person,0.6776,lifestyle
26642,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26642.jpg,stop sign,0.2888,lifestyle
26643,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26643.jpg,none,0.0,other
26644,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26644.jpg,bottle,0.7959,product_display
26644,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26644.jpg,bottle,0.2832,product_display
26645,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26645.jpg,bottle,0.7738,product_display
26645,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26645.jpg,bottle,0.266,product_display
26646,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26646.jpg,orange,0.4805,other
26647,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26647.jpg,book,0.276,product_display
26648,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26648.jpg,none,0.0,other
26649,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26649.jpg,none,0.0,other
26650,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26650.jpg,none,0.0,other
26651,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26651.jpg,cup,0.354,product_display
26652,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26652.jpg,none,0.0,other
26653,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26653.jpg,bottle,0.4823,product_display
26653,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26653.jpg,bottle,0.4725,product_display
26653,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26653.jpg,bottle,0.4318,product_display
26653,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26653.jpg,bottle,0.2713,product_display
26654,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26654.jpg,bottle,0.5669,product_display
26654,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26654.jpg,bottle,0.3779,product_display
26654,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26654.jpg,bottle,0.2699,product_display
26654,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26654.jpg,bottle,0.264,product_display
26654,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26654.jpg,bottle,0.2567,product_display
26655,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26655.jpg,book,0.2522,product_display
26656,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26656.jpg,cell phone,0.4422,product_display
26656,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26656.jpg,donut,0.4114,product_display
26657,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26657.jpg,none,0.0,other
26658,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26658.jpg,bottle,0.4263,product_display
26659,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26659.jpg,none,0.0,other
26660,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26660.jpg,none,0.0,other
26661,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26661.jpg,bottle,0.2725,product_display
26662,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26662.jpg,cell phone,0.3196,product_display
26663,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26663.jpg,person,0.6776,lifestyle
26663,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26663.jpg,stop sign,0.2888,lifestyle
26664,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26664.jpg,none,0.0,other
26665,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26665.jpg,person,0.6776,lifestyle
26665,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26665.jpg,stop sign,0.2888,lifestyle
26666,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26666.jpg,none,0.0,other
26667,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26667.jpg,none,0.0,other
26668,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26668.jpg,bottle,0.8619,product_display
26669,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26669.jpg,none,0.0,other
26670,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26670.jpg,none,0.0,other
26671,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26671.jpg,none,0.0,other
26672,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26672.jpg,bottle,0.5097,product_display
26672,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26672.jpg,bottle,0.5074,product_display
26672,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26672.jpg,dining table,0.4609,product_display
26672,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26672.jpg,bottle,0.4239,product_display
26672,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26672.jpg,bottle,0.4207,product_display
26672,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26672.jpg,cup,0.3684,product_display
26672,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26672.jpg,bottle,0.3385,product_display
26672,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26672.jpg,bottle,0.326,product_display
26672,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26672.jpg,bottle,0.3152,product_display
26672,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26672.jpg,bottle,0.3124,product_display
26672,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26672.jpg,bottle,0.2993,product_display
26672,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26672.jpg,bottle,0.2902,product_display
26673,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26673.jpg,person,0.3117,lifestyle
26674,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26674.jpg,none,0.0,other
26675,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26675.jpg,bottle,0.3037,product_display
26675,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26675.jpg,traffic light,0.3027,product_display
26676,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26676.jpg,bottle,0.5939,product_display
26677,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26677.jpg,none,0.0,other
26678,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26678.jpg,orange,0.3178,other
26678,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26678.jpg,teddy bear,0.2711,other
26679,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26679.jpg,bottle,0.9058,product_display
26680,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26680.jpg,person,0.8004,lifestyle
26681,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26681.jpg,bottle,0.7407,product_display
26682,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26682.jpg,none,0.0,other
26683,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26683.jpg,cup,0.7179,product_display
26683,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26683.jpg,cup,0.3851,product_display
26683,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26683.jpg,book,0.294,product_display
26684,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26684.jpg,book,0.2522,product_display
26685,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26685.jpg,none,0.0,other
26686,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26686.jpg,sports ball,0.368,other
26686,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26686.jpg,sports ball,0.2993,other
26687,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26687.jpg,book,0.2522,product_display
26688,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26688.jpg,cell phone,0.4422,product_display
26688,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26688.jpg,donut,0.4114,product_display
26689,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26689.jpg,bottle,0.6768,product_display
26690,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26690.jpg,bottle,0.3789,product_display
26690,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26690.jpg,cake,0.2855,product_display
26691,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26691.jpg,none,0.0,other
26692,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26692.jpg,none,0.0,other
26693,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26693.jpg,none,0.0,other
26694,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26694.jpg,cell phone,0.3196,product_display
26695,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26695.jpg,person,0.6776,lifestyle
26695,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26695.jpg,stop sign,0.2888,lifestyle
26696,Lobelia_Cosmetics,data\raw\images\Lobelia_Cosmetics\26696.jpg,none,0.0,other
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.8397,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.7556,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.6928,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.6839,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.6131,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.5891,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.5828,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.5733,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.5522,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.5461,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.4932,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.4609,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.4572,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.439,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,potted plant,0.4315,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.4242,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.4131,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.3947,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.3733,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.3632,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.3486,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.3461,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.3279,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.3204,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.3093,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.2995,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,dining table,0.2903,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,person,0.2795,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.2676,lifestyle
106445,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106445.jpg,chair,0.2557,lifestyle
106446,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106446.jpg,person,0.9294,promotional
106446,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106446.jpg,person,0.8923,promotional
106446,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106446.jpg,tie,0.6007,promotional
106446,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106446.jpg,bottle,0.5985,promotional
106446,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106446.jpg,umbrella,0.4515,promotional
106446,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106446.jpg,chair,0.4282,promotional
106446,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106446.jpg,chair,0.3428,promotional
106446,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106446.jpg,cup,0.2949,promotional
106446,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106446.jpg,chair,0.2673,promotional
106446,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106446.jpg,bottle,0.2567,promotional
106447,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106447.jpg,person,0.9293,promotional
106447,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106447.jpg,person,0.9289,promotional
106447,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106447.jpg,person,0.9255,promotional
106447,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106447.jpg,person,0.9236,promotional
106447,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106447.jpg,tie,0.8112,promotional
106447,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106447.jpg,tie,0.7304,promotional
106447,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106447.jpg,potted plant,0.5781,promotional
106447,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106447.jpg,chair,0.575,promotional
106447,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106447.jpg,bottle,0.4796,promotional
106447,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106447.jpg,tie,0.3426,promotional
106447,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106447.jpg,chair,0.2747,promotional
106448,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106448.jpg,person,0.9393,lifestyle
106448,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106448.jpg,person,0.295,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,person,0.8394,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,person,0.7544,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,person,0.6872,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.6516,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,person,0.6144,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.587,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,person,0.5696,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,person,0.5515,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.5467,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.5061,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.4839,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.4617,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,potted plant,0.4355,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,person,0.4198,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.3828,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.3736,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,person,0.3525,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.3454,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,person,0.3406,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.3244,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.3231,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,person,0.3163,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,person,0.3123,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.3074,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,person,0.2954,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,person,0.2857,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,dining table,0.2764,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.2638,lifestyle
106449,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106449.jpg,chair,0.2579,lifestyle
106450,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106450.jpg,person,0.9381,lifestyle
106450,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106450.jpg,tie,0.8285,lifestyle
106450,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106450.jpg,person,0.7368,lifestyle
106451,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106451.jpg,none,0.0,other
106452,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106452.jpg,none,0.0,other
106453,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106453.jpg,vase,0.7943,product_display
106453,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106453.jpg,clock,0.3732,product_display
106453,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106453.jpg,potted plant,0.3313,product_display
106454,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106454.jpg,person,0.9094,promotional
106454,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106454.jpg,person,0.877,promotional
106454,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106454.jpg,person,0.8768,promotional
106454,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106454.jpg,person,0.8086,promotional
106454,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106454.jpg,tie,0.7903,promotional
106454,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106454.jpg,bottle,0.7184,promotional
106454,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106454.jpg,person,0.5634,promotional
106454,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106454.jpg,person,0.5045,promotional
106454,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106454.jpg,person,0.4248,promotional
106454,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106454.jpg,person,0.399,promotional
106454,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106454.jpg,tie,0.3988,promotional
106454,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106454.jpg,person,0.3183,promotional
106454,Tikvah_Pharma,data\raw\images\Tikvah_Pharma\106454.jpg,tie,0.2921,promotional
